first_name,last_name,age,gender,color,item_name,favorite_color,location,ispurchased,time_spent_looking,price
Hubert,Ronchi,36,Male,Indigo,makalu_mock_out_moccasins_black,Puce,Bahamas,false,5,$887.93
Hallie,Pattisson,41,Female,Fuscia,solanz_riddle_sandals_brown,Red,France,true,1,$958.51
Tadd,Batchelour,30,Male,Indigo,cliffs_by_white_mountain_hearten_lace_up_boots_white,Puce,Portugal,false,4,$406.99
Virgie,Piggin,38,Female,Crimson,nike_air_max_plus_g_white,Violet,Philippines,true,9,$991.99
Quincey,Enrigo,44,Male,Maroon,makalu_mock_out_moccasins_black,Goldenrod,Philippines,false,1,$657.35
Idette,Vawton,40,Bigender,Maroon,Makalu_kinsley_boots_chestnut,Aquamarine,China,false,4,$758.46
Justina,Epton,27,Female,Pink,solanz_riddle_sandals_brown,Yellow,China,false,3,$907.04
Ally,Lukehurst,32,Female,Violet,makalu_mock_out_moccasins_black,Pink,China,true,4,$284.85
Merla,Petrol,47,Female,Mauv,solanz_riddle_sandals_brown,Khaki,Peru,true,4,$179.53
Rosemary,Flipsen,26,Female,Blue,solanz_riddle_sandals_brown,Yellow,Republic of the Congo,true,8,$136.46
Clement,Anelay,33,Male,Khaki,Makalu_kinsley_boots_chestnut,Aquamarine,Armenia,true,1,$800.31
Connie,Karleman,51,Genderqueer,Maroon,converse_chuck_taylor_all_star_madison_white,Violet,China,false,4,$958.99
Joline,Chmiel,37,Female,Turquoise,crocs_classic_clogs_white,Mauv,Nigeria,false,2,$510.79
Ashla,Lipprose,38,Female,Fuscia,inc_internalion_concepts_odelya_dress_booties_black,Fuscia,China,false,1,$566.18
Tessa,Steabler,31,Female,Violet,crocs_classic_clogs_white,Teal,China,false,1,$85.01
Kennedy,Ruller,25,Male,Pink,solanz_riddle_sandals_brown,Mauv,Russia,true,8,$932.43
Lonnie,Whye,40,Male,Violet,nike_air_force_1_07_se_lny_white,Khaki,Portugal,false,8,$543.60
Giuseppe,Gurnay,47,Male,Yellow,converse_chuck_taylor_all_star_madison_white,Fuscia,Bangladesh,true,4,$486.14
Annaliese,Mendonca,40,Female,Crimson,converse_chuck_taylor_all_star_madison_white,Mauv,Serbia,true,5,$731.49
Estel,Crutch,48,Female,Red,ugg_classic_ultra_mini_booties_black,Khaki,Greece,true,6,$896.82
Barrett,Chaytor,25,Male,Fuscia,inc_internalion_concepts_odelya_dress_booties_black,Red,Yemen,true,8,$306.57
Hyman,Dymidowski,43,Male,Khaki,solanz_riddle_sandals_brown,Orange,Canada,true,8,$301.22
Philippa,Loftin,25,Female,Orange,nike_air_max_plus_g_white,Fuscia,Russia,false,3,$48.63
Lanita,Redwing,41,Female,Indigo,soda_bells_pumps_black,Purple,Russia,false,4,$30.56
Kerrill,Cottis,52,Female,Yellow,inc_internalion_concepts_odelya_dress_booties_black,Pink,Poland,false,4,$687.73
Winston,Fellgatt,37,Male,Turquoise,makalu_mock_out_moccasins_black,Maroon,Lithuania,false,6,$462.44
Odo,Baines,45,Male,Yellow,nike_air_force_1_07_se_lny_white,Blue,South Africa,false,8,$962.15
Cherida,Budgeon,47,Female,Green,ugg_classic_ultra_mini_booties_black,Khaki,Madagascar,false,9,$421.69
Rozamond,Reynoollds,41,Female,Violet,converse_chuck_taylor_all_star_madison_white,Red,China,true,3,$389.59
Aluin,Skipp,49,Male,Fuscia,soda_bells_pumps_black,Maroon,Nicaragua,true,5,$213.40
Loella,Rockwill,39,Female,Orange,cliffs_by_white_mountain_hearten_lace_up_boots_white,Violet,Iran,false,7,$29.07
Dilan,Rydzynski,39,Non-binary,Crimson,converse_chuck_taylor_all_star_madison_white,Fuscia,Russia,true,1,$365.34
Shaughn,Dwelling,32,Bigender,Maroon,makalu_mock_out_moccasins_black,Teal,Sweden,false,3,$19.73
Zackariah,Huckerby,25,Male,Khaki,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Aquamarine,Colombia,true,4,$784.12
Coral,Coppo,32,Female,Crimson,makalu_mock_out_moccasins_black,Red,United States,true,2,$546.03
Clay,Sandwick,49,Male,Pink,solanz_riddle_sandals_brown,Puce,Philippines,false,5,$562.32
Jules,Focke,33,Male,Orange,inc_internalion_concepts_odelya_dress_booties_black,Orange,Azerbaijan,false,2,$864.75
Ely,Shee,41,Male,Goldenrod,Makalu_kinsley_boots_chestnut,Indigo,Ethiopia,false,7,$573.63
Nealon,Starkie,39,Male,Goldenrod,converse_chuck_taylor_all_star_madison_white,Maroon,Armenia,false,6,$528.28
Herman,Depport,30,Male,Purple,crocs_classic_clogs_white,Pink,Ukraine,false,1,$118.93
Cesar,Truce,37,Male,Aquamarine,converse_chuck_taylor_all_star_madison_white,Teal,Japan,false,10,$233.85
Alanson,Nussii,41,Male,Crimson,soda_bells_pumps_black,Indigo,Philippines,false,2,$188.46
Bartie,Duffin,28,Male,Khaki,converse_chuck_taylor_all_star_madison_white,Purple,Thailand,true,5,$110.70
Tim,Wimes,37,Male,Khaki,solanz_riddle_sandals_brown,Khaki,Brazil,false,3,$257.02
Theo,Steade,53,Female,Violet,ugg_classic_ultra_mini_booties_black,Teal,China,true,10,$596.69
Theodore,McLane,29,Male,Fuscia,cliffs_by_white_mountain_hearten_lace_up_boots_white,Violet,Tunisia,true,2,$204.97
Remus,Raun,48,Male,Orange,inc_internalion_concepts_odelya_dress_booties_black,Orange,Pakistan,true,2,$811.79
Audry,Vouls,42,Female,Indigo,nike_air_force_1_07_se_lny_white,Fuscia,United States,true,10,$460.71
Franni,Bentson,55,Female,Fuscia,solanz_riddle_sandals_brown,Orange,China,true,3,$104.61
Sophronia,Salasar,42,Female,Teal,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Purple,China,true,4,$230.41
Eyde,Senter,55,Female,Goldenrod,solanz_riddle_sandals_brown,Purple,France,true,4,$37.84
Freddy,Narraway,46,Female,Khaki,ugg_classic_ultra_mini_booties_black,Puce,Philippines,true,1,$409.23
Langston,Chalcot,28,Male,Fuscia,cliffs_by_white_mountain_hearten_lace_up_boots_white,Green,Brazil,false,9,$827.80
Faber,Tift,51,Male,Puce,soda_bells_pumps_black,Mauv,Czech Republic,false,8,$359.85
Antonino,Peek,39,Male,Crimson,inc_internalion_concepts_odelya_dress_booties_black,Teal,Indonesia,false,1,$59.51
Barbette,Pomeroy,31,Female,Crimson,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Indigo,Greece,false,6,$395.47
Laurent,Foad,53,Genderfluid,Mauv,inc_internalion_concepts_odelya_dress_booties_black,Mauv,Bulgaria,false,1,$804.55
Martynne,Maisey,46,Female,Green,ugg_classic_ultra_mini_booties_black,Turquoise,China,false,8,$541.11
Orton,Chidzoy,36,Male,Purple,solanz_riddle_sandals_brown,Fuscia,Venezuela,true,6,$169.79
Tully,Jaquin,45,Male,Purple,solanz_riddle_sandals_brown,Orange,Indonesia,false,3,$342.25
Evaleen,Yearne,32,Female,Fuscia,inc_internalion_concepts_odelya_dress_booties_black,Turquoise,Portugal,false,8,$172.03
Dar,Cust,29,Male,Purple,converse_chuck_taylor_all_star_madison_white,Pink,China,false,9,$535.09
Halsy,Brood,40,Male,Crimson,crocs_classic_clogs_white,Teal,France,true,7,$358.34
Ferdinanda,Kik,34,Female,Turquoise,makalu_mock_out_moccasins_black,Red,Portugal,false,1,$487.44
Alis,Cheson,31,Female,Yellow,soda_bells_pumps_black,Indigo,Tonga,true,8,$459.68
Jena,Perrigo,51,Female,Fuscia,solanz_riddle_sandals_brown,Puce,Indonesia,false,5,$831.02
Nelly,Duinkerk,42,Female,Indigo,Makalu_kinsley_boots_chestnut,Fuscia,Spain,false,10,$777.29
Phaedra,Hargreaves,46,Female,Purple,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Orange,France,true,6,$132.40
Rochell,Slidders,46,Female,Violet,solanz_riddle_sandals_brown,Violet,Antigua and Barbuda,false,5,$757.12
Joseph,Servante,52,Male,Fuscia,cliffs_by_white_mountain_hearten_lace_up_boots_white,Aquamarine,Cameroon,true,10,$385.97
Debby,Harkes,29,Female,Puce,soda_bells_pumps_black,Violet,Palestinian Territory,false,5,$42.08
Nye,Dorgon,55,Male,Teal,solanz_riddle_sandals_brown,Crimson,China,false,8,$190.02
Ardenia,Charville,42,Female,Goldenrod,cliffs_by_white_mountain_hearten_lace_up_boots_white,Turquoise,Tanzania,false,10,$403.81
Hasheem,Cuddy,35,Male,Blue,soda_bells_pumps_black,Pink,Poland,false,9,$513.13
Wren,Caswill,41,Female,Teal,makalu_mock_out_moccasins_black,Khaki,Sweden,true,10,$69.54
Louise,Whyler,46,Female,Puce,converse_chuck_taylor_all_star_madison_white,Red,Indonesia,true,10,$109.11
Felicity,Flower,35,Female,Maroon,soda_bells_pumps_black,Green,Russia,false,6,$733.99
Westley,Maytom,46,Male,Orange,inc_internalion_concepts_odelya_dress_booties_black,Goldenrod,Japan,false,8,$797.25
Jeff,Sturley,26,Male,Crimson,makalu_mock_out_moccasins_black,Goldenrod,Philippines,false,9,$775.95
Petronilla,Maydway,31,Female,Turquoise,solanz_riddle_sandals_brown,Mauv,Mexico,true,4,$554.91
Jacquie,Souness,54,Genderqueer,Aquamarine,soda_bells_pumps_black,Violet,China,false,6,$683.87
Sam,Bernardy,55,Female,Blue,ugg_classic_ultra_mini_booties_black,Purple,Portugal,true,1,$354.95
Hunter,Coite,51,Male,Goldenrod,soda_bells_pumps_black,Teal,Poland,true,3,$451.02
Mycah,Jiggen,51,Male,Puce,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Goldenrod,Indonesia,true,8,$404.74
Cindee,Pinilla,52,Female,Maroon,cliffs_by_white_mountain_hearten_lace_up_boots_white,Violet,Peru,true,1,$890.56
Augustine,Soppit,51,Female,Indigo,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Maroon,Indonesia,false,2,$293.94
Yolande,Peto,40,Female,Fuscia,converse_chuck_taylor_all_star_madison_white,Pink,Brazil,false,7,$250.24
Emmalynn,Elsbury,35,Female,Crimson,solanz_riddle_sandals_brown,Aquamarine,China,true,7,$632.51
Gallagher,Whitrod,45,Male,Crimson,converse_chuck_taylor_all_star_madison_white,Teal,Finland,true,2,$3.19
Hyatt,Beare,42,Male,Teal,nike_air_max_plus_g_white,Pink,Egypt,false,10,$804.23
Maurita,Yurchishin,31,Female,Pink,Makalu_kinsley_boots_chestnut,Teal,Malaysia,false,8,$224.95
Marthena,Ruter,49,Female,Indigo,ugg_classic_ultra_mini_booties_black,Khaki,Russia,true,2,$973.05
Andonis,Mallinar,27,Male,Red,ugg_classic_ultra_mini_booties_black,Mauv,Indonesia,true,1,$966.47
Karlie,Rosina,40,Female,Fuscia,Makalu_kinsley_boots_chestnut,Pink,Argentina,false,8,$128.90
Misti,Verlinden,46,Genderfluid,Red,Makalu_kinsley_boots_chestnut,Violet,China,true,10,$656.14
Haskell,Henricsson,27,Agender,Orange,cliffs_by_white_mountain_hearten_lace_up_boots_white,Blue,Mexico,true,3,$624.91
Robbie,Swafield,46,Male,Green,ugg_classic_ultra_mini_booties_black,Turquoise,Guatemala,false,5,$469.63
Sammy,Episcopi,33,Male,Violet,converse_chuck_taylor_all_star_madison_white,Goldenrod,China,false,10,$793.91
Kerrie,Daviddi,31,Female,Purple,nike_air_max_plus_g_white,Mauv,Nigeria,false,6,$605.75
Smitty,Cumberlidge,53,Male,Purple,ugg_classic_ultra_mini_booties_black,Puce,China,true,10,$774.27
Marianna,Rozsa,49,Female,Crimson,Makalu_kinsley_boots_chestnut,Puce,Croatia,true,10,$141.51
Kayla,Raspin,43,Female,Mauv,makalu_mock_out_moccasins_black,Yellow,China,false,1,$290.29
Kirsten,Bigley,44,Female,Red,crocs_classic_clogs_white,Green,Saudi Arabia,false,9,$657.02
Chrystel,Fawkes,46,Female,Puce,cliffs_by_white_mountain_hearten_lace_up_boots_white,Mauv,China,false,9,$909.06
Nelson,Risborough,27,Male,Teal,cliffs_by_white_mountain_hearten_lace_up_boots_white,Fuscia,Russia,true,10,$700.83
Nessy,Northrop,33,Female,Green,makalu_mock_out_moccasins_black,Green,Sweden,true,3,$827.56
Cayla,Hathorn,25,Female,Goldenrod,inc_internalion_concepts_odelya_dress_booties_black,Goldenrod,Lithuania,false,3,$975.59
Ody,Dury,37,Male,Red,solanz_riddle_sandals_brown,Mauv,Bosnia and Herzegovina,true,7,$209.40
Hadley,Tym,32,Male,Maroon,makalu_mock_out_moccasins_black,Indigo,Russia,false,8,$747.93
Rogers,Connew,43,Male,Violet,crocs_classic_clogs_white,Teal,Indonesia,false,2,$502.13
Alaster,Spinola,28,Male,Khaki,solanz_riddle_sandals_brown,Yellow,Philippines,false,9,$427.12
Berton,Arnout,40,Male,Indigo,soda_bells_pumps_black,Fuscia,France,true,1,$164.92
Rad,Durante,47,Male,Green,ugg_classic_ultra_mini_booties_black,Red,Philippines,false,7,$735.21
Muffin,Ogborne,28,Male,Turquoise,soda_bells_pumps_black,Pink,Philippines,true,10,$626.89
Glynis,Tremoulet,29,Female,Yellow,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Puce,China,true,5,$241.75
Lotta,Covert,32,Female,Puce,crocs_classic_clogs_white,Fuscia,Cuba,true,4,$701.35
Branden,Graber,31,Male,Aquamarine,inc_internalion_concepts_odelya_dress_booties_black,Mauv,Jordan,false,4,$903.85
Clayson,Louder,33,Male,Goldenrod,crocs_classic_clogs_white,Red,Portugal,true,9,$752.41
Lindsy,O'Brian,47,Female,Violet,nike_air_force_1_07_se_lny_white,Turquoise,Honduras,true,9,$15.11
Holt,Milburne,41,Male,Pink,nike_air_max_plus_g_white,Teal,Canada,false,6,$859.86
Claudio,Beecheno,31,Male,Red,nike_air_max_plus_g_white,Blue,Peru,true,6,$718.91
Pablo,Drewe,36,Male,Violet,converse_chuck_taylor_all_star_madison_white,Turquoise,Colombia,false,3,$789.33
Tobye,Doylend,39,Female,Purple,converse_chuck_taylor_all_star_madison_white,Khaki,United States,true,7,$413.67
Pepito,Cartmael,53,Male,Yellow,nike_air_force_1_07_se_lny_white,Aquamarine,Portugal,true,4,$501.42
Shelden,McConigal,49,Male,Yellow,converse_chuck_taylor_all_star_madison_white,Puce,Indonesia,true,3,$200.36
Lowe,Leverton,40,Male,Crimson,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Red,Ukraine,true,6,$367.97
Paulette,Folger,32,Female,Violet,makalu_mock_out_moccasins_black,Aquamarine,Canada,true,8,$18.10
Joyann,Geraudel,47,Female,Pink,makalu_mock_out_moccasins_black,Aquamarine,China,true,6,$91.62
Emilia,Swiggs,33,Female,Green,inc_internalion_concepts_odelya_dress_booties_black,Goldenrod,Canada,false,10,$917.86
Shoshanna,Harrisson,33,Female,Violet,solanz_riddle_sandals_brown,Orange,Brazil,true,9,$865.60
Rosemonde,Richt,55,Female,Purple,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Teal,Finland,true,8,$655.70
Jamima,Whitford,33,Female,Aquamarine,cliffs_by_white_mountain_hearten_lace_up_boots_white,Aquamarine,Poland,false,10,$994.36
Marcos,Millions,26,Male,Mauv,makalu_mock_out_moccasins_black,Puce,Greece,false,7,$614.78
Anthe,Blais,38,Female,Green,solanz_riddle_sandals_brown,Violet,Russia,false,6,$435.61
Cobbie,Heims,53,Male,Teal,cliffs_by_white_mountain_hearten_lace_up_boots_white,Aquamarine,Colombia,false,6,$408.64
Jeremy,Carde,44,Male,Turquoise,inc_internalion_concepts_odelya_dress_booties_black,Puce,Poland,false,10,$874.46
Brandais,Harlin,27,Female,Indigo,nike_air_max_plus_g_white,Puce,Portugal,true,3,$850.88
Jae,Erdely,44,Male,Khaki,nike_air_max_plus_g_white,Puce,Poland,true,9,$380.34
Mariya,Oppery,43,Female,Pink,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Violet,Gabon,true,1,$691.26
Carolyn,Halbert,41,Female,Fuscia,Makalu_kinsley_boots_chestnut,Mauv,China,false,4,$460.13
Thaine,Sawart,54,Male,Blue,ugg_classic_ultra_mini_booties_black,Yellow,China,false,10,$315.04
Shamus,Eversley,26,Male,Orange,solanz_riddle_sandals_brown,Aquamarine,United States,true,10,$860.72
Lora,Burwell,44,Female,Orange,ugg_classic_ultra_mini_booties_black,Goldenrod,Indonesia,false,7,$850.48
Major,Biggs,50,Non-binary,Maroon,crocs_classic_clogs_white,Fuscia,South Korea,false,8,$118.27
Chelsie,Sreenan,35,Female,Indigo,converse_chuck_taylor_all_star_madison_white,Green,New Zealand,true,9,$542.47
Osborn,Whitney,44,Genderfluid,Khaki,makalu_mock_out_moccasins_black,Violet,Honduras,false,5,$724.84
Colas,Abramowitz,52,Male,Teal,soda_bells_pumps_black,Mauv,Israel,false,9,$325.27
Max,Dent,28,Male,Green,inc_internalion_concepts_odelya_dress_booties_black,Khaki,China,false,5,$813.25
Perry,Lanham,55,Bigender,Indigo,Makalu_kinsley_boots_chestnut,Red,"Bonaire, Saint Eustatius and Saba ",true,3,$870.70
Edith,Kittow,30,Female,Mauv,nike_air_force_1_07_se_lny_white,Khaki,Indonesia,true,9,$342.86
Brandice,Rennicks,27,Female,Goldenrod,converse_chuck_taylor_all_star_madison_white,Purple,Sudan,true,7,$357.79
Phillida,Andreia,40,Female,Teal,cliffs_by_white_mountain_hearten_lace_up_boots_white,Turquoise,Poland,false,8,$532.00
Abramo,Gebuhr,51,Male,Goldenrod,nike_air_force_1_07_se_lny_white,Crimson,Indonesia,false,7,$250.23
Clo,Ealden,39,Female,Puce,ugg_classic_ultra_mini_booties_black,Khaki,Greece,true,2,$900.74
Winonah,Hazelgrove,48,Female,Maroon,ugg_classic_ultra_mini_booties_black,Red,Ecuador,true,6,$390.98
Guthrey,Jenkison,46,Male,Crimson,cliffs_by_white_mountain_hearten_lace_up_boots_white,Red,China,false,5,$373.41
Reyna,Smith,29,Female,Purple,nike_air_max_plus_g_white,Crimson,Monaco,false,4,$197.05
Meara,Baudoux,26,Female,Crimson,solanz_riddle_sandals_brown,Yellow,Palestinian Territory,false,8,$259.11
Rochella,Limbert,50,Female,Puce,nike_air_max_plus_g_white,Goldenrod,Canada,false,1,$733.76
Germaine,Beeke,51,Male,Crimson,nike_air_max_plus_g_white,Purple,Brazil,false,1,$125.02
Nara,Rens,30,Female,Goldenrod,crocs_classic_clogs_white,Aquamarine,Mexico,true,6,$238.42
Cristin,Northage,35,Female,Mauv,ugg_classic_ultra_mini_booties_black,Violet,Vietnam,false,5,$73.88
Rutger,McClary,29,Male,Puce,soda_bells_pumps_black,Aquamarine,Bangladesh,true,1,$59.99
Jacquette,Brawley,37,Bigender,Orange,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Yellow,Norway,false,10,$788.93
Modesta,Borer,26,Female,Green,soda_bells_pumps_black,Green,Japan,true,2,$561.90
Walsh,Killik,44,Male,Teal,crocs_classic_clogs_white,Indigo,Czech Republic,false,4,$444.94
Matthiew,Smewin,41,Male,Orange,converse_chuck_taylor_all_star_madison_white,Goldenrod,Pakistan,false,7,$219.02
Brittan,Flowerden,31,Female,Teal,cliffs_by_white_mountain_hearten_lace_up_boots_white,Green,Thailand,true,3,$460.96
Farlee,Bernardt,49,Male,Goldenrod,soda_bells_pumps_black,Green,Finland,false,6,$661.95
Janeva,Bocock,40,Female,Indigo,inc_internalion_concepts_odelya_dress_booties_black,Goldenrod,Sweden,false,1,$833.24
Kenn,Petrakov,36,Male,Mauv,ugg_classic_ultra_mini_booties_black,Violet,China,true,9,$664.12
Janelle,Mathivet,37,Female,Orange,makalu_mock_out_moccasins_black,Mauv,Botswana,true,8,$649.32
Aldin,Lumox,53,Male,Khaki,solanz_riddle_sandals_brown,Turquoise,Russia,false,2,$38.97
Erinna,Varren,38,Female,Maroon,nike_air_max_plus_g_white,Purple,Poland,true,1,$780.05
Paulina,Baal,50,Female,Maroon,converse_chuck_taylor_all_star_madison_white,Puce,Indonesia,false,7,$737.89
Kizzee,Jochen,53,Female,Turquoise,cliffs_by_white_mountain_hearten_lace_up_boots_white,Teal,Belarus,true,5,$978.83
Obadiah,De Courtney,52,Male,Pink,soda_bells_pumps_black,Crimson,Portugal,false,3,$136.39
Land,Shank,33,Male,Turquoise,nike_air_max_plus_g_white,Yellow,Netherlands,false,2,$219.40
Amy,Nichols,29,Female,Red,converse_chuck_taylor_all_star_madison_white,Goldenrod,France,true,6,$808.43
Armin,Pagnin,40,Male,Goldenrod,inc_internalion_concepts_odelya_dress_booties_black,Maroon,Poland,true,5,$542.94
Dniren,Proudlock,31,Genderqueer,Khaki,nike_air_force_1_07_se_lny_white,Khaki,Indonesia,true,10,$468.74
Hildegarde,Bromet,32,Female,Red,nike_air_max_plus_g_white,Turquoise,China,false,6,$997.06
Otto,Howgego,54,Male,Yellow,nike_air_max_plus_g_white,Pink,China,true,3,$807.73
Magdalene,O' Finan,36,Female,Red,crocs_classic_clogs_white,Red,Vietnam,false,4,$81.23
Livvie,Ewbank,31,Polygender,Fuscia,nike_air_force_1_07_se_lny_white,Orange,China,false,6,$227.86
Roxie,Cargo,35,Female,Purple,ugg_classic_ultra_mini_booties_black,Mauv,Philippines,false,1,$83.83
Nellie,Fruchter,37,Female,Orange,crocs_classic_clogs_white,Goldenrod,Nepal,true,1,$231.60
Stacee,McCaughran,41,Female,Khaki,ugg_classic_ultra_mini_booties_black,Maroon,Jamaica,false,4,$3.70
Alvinia,Mallebone,48,Female,Goldenrod,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Aquamarine,Bosnia and Herzegovina,true,10,$500.93
Kimball,Britney,55,Agender,Maroon,ugg_classic_ultra_mini_booties_black,Mauv,China,false,6,$784.12
Urson,Jevon,52,Male,Purple,crocs_classic_clogs_white,Crimson,China,false,1,$628.43
Wald,Gerson,50,Male,Crimson,nike_air_max_plus_g_white,Mauv,Philippines,true,10,$775.07
Glenn,Chin,44,Polygender,Aquamarine,Makalu_kinsley_boots_chestnut,Pink,Ireland,true,9,$836.86
Goldia,Pooly,47,Female,Maroon,crocs_classic_clogs_white,Yellow,Bolivia,true,8,$32.02
Joshia,Jowling,31,Male,Red,soda_bells_pumps_black,Fuscia,Philippines,true,1,$951.87
Rozelle,Jerrim,40,Polygender,Violet,converse_chuck_taylor_all_star_madison_white,Puce,Czech Republic,true,8,$177.48
Chris,Mossman,33,Male,Khaki,crocs_classic_clogs_white,Maroon,Myanmar,false,7,$271.33
Ronnica,Blees,52,Female,Blue,ugg_classic_ultra_mini_booties_black,Purple,Indonesia,false,5,$936.57
Agustin,Brotherick,37,Male,Orange,crocs_classic_clogs_white,Indigo,Peru,false,10,$580.83
Bruis,Bernardy,26,Male,Goldenrod,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Purple,Japan,false,4,$65.55
Donnie,Footitt,40,Female,Turquoise,soda_bells_pumps_black,Orange,United States,true,9,$912.20
Valida,Bricksey,29,Female,Indigo,cliffs_by_white_mountain_hearten_lace_up_boots_white,Red,China,true,8,$740.81
Bayard,Keilty,53,Genderfluid,Khaki,ugg_classic_ultra_mini_booties_black,Turquoise,Philippines,true,9,$988.92
Niccolo,Phillipson,33,Male,Teal,converse_chuck_taylor_all_star_madison_white,Puce,Northern Mariana Islands,false,2,$374.38
Reinhard,Piccard,32,Male,Turquoise,makalu_mock_out_moccasins_black,Teal,Indonesia,false,8,$730.77
Alberta,Braga,40,Female,Blue,ugg_classic_ultra_mini_booties_black,Orange,France,true,1,$104.44
Curry,Longfellow,36,Male,Aquamarine,Makalu_kinsley_boots_chestnut,Turquoise,Brazil,true,9,$548.42
Maurizia,Pouck,52,Female,Maroon,soda_bells_pumps_black,Goldenrod,South Korea,false,8,$569.47
Genovera,Lavies,34,Female,Aquamarine,nike_air_max_plus_g_white,Teal,Canada,true,6,$532.26
Clerkclaude,Brockhouse,41,Male,Teal,ugg_classic_ultra_mini_booties_black,Green,Peru,true,5,$408.84
Derrek,Fetherstone,35,Male,Goldenrod,nike_air_max_plus_g_white,Green,Belarus,false,10,$844.89
Sonni,Trulocke,25,Female,Purple,solanz_riddle_sandals_brown,Mauv,Uzbekistan,true,6,$847.42
Vally,Cicchinelli,54,Genderqueer,Maroon,crocs_classic_clogs_white,Maroon,China,false,2,$733.80
Brennan,Mee,28,Male,Crimson,ugg_classic_ultra_mini_booties_black,Purple,China,true,8,$752.70
Inger,Ottee,53,Female,Red,crocs_classic_clogs_white,Indigo,France,false,3,$22.87
Marnie,Standidge,42,Female,Mauv,cliffs_by_white_mountain_hearten_lace_up_boots_white,Indigo,Portugal,true,4,$809.92
Silvie,Vaughan-Hughes,52,Female,Aquamarine,makalu_mock_out_moccasins_black,Maroon,Sweden,true,2,$455.51
Jasmine,Hallam,41,Female,Purple,converse_chuck_taylor_all_star_madison_white,Yellow,Bangladesh,false,3,$596.88
Coriss,Spadotto,32,Agender,Turquoise,soda_bells_pumps_black,Indigo,France,false,6,$753.92
Bing,Snoxall,37,Male,Pink,ugg_classic_ultra_mini_booties_black,Purple,Canada,false,8,$891.98
Marcellina,Smallbone,42,Female,Puce,ugg_classic_ultra_mini_booties_black,Aquamarine,Indonesia,true,6,$705.82
Jolynn,Studders,47,Female,Indigo,soda_bells_pumps_black,Goldenrod,Brazil,false,3,$848.09
Andros,Demsey,30,Male,Goldenrod,converse_chuck_taylor_all_star_madison_white,Mauv,Morocco,false,7,$315.81
Feliza,Flecknoe,47,Female,Teal,makalu_mock_out_moccasins_black,Aquamarine,Kazakhstan,true,10,$696.04
Rossie,Brambley,36,Male,Violet,Makalu_kinsley_boots_chestnut,Violet,Sweden,false,8,$858.07
Ezequiel,Burnsell,34,Male,Blue,cliffs_by_white_mountain_hearten_lace_up_boots_white,Fuscia,Somalia,false,7,$826.22
Cathrine,Birdwhistle,37,Polygender,Maroon,soda_bells_pumps_black,Mauv,Sweden,true,3,$202.80
Sean,Klain,31,Female,Fuscia,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Blue,Brazil,true,1,$223.38
Evanne,Squeers,37,Genderqueer,Red,solanz_riddle_sandals_brown,Turquoise,Mongolia,false,8,$839.82
Joni,Mollon,52,Female,Blue,makalu_mock_out_moccasins_black,Indigo,United States,true,9,$862.58
Lanny,Crook,47,Male,Crimson,soda_bells_pumps_black,Teal,China,true,3,$514.76
Nicolis,Starrs,25,Non-binary,Purple,solanz_riddle_sandals_brown,Red,Finland,true,1,$855.33
Evangelin,Buttrick,55,Female,Purple,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Aquamarine,United States,true,9,$295.01
Sonni,Donnett,54,Female,Blue,makalu_mock_out_moccasins_black,Fuscia,Indonesia,false,6,$187.74
Norbie,Innot,43,Male,Purple,inc_internalion_concepts_odelya_dress_booties_black,Orange,Philippines,false,8,$160.96
Verge,Bimson,38,Polygender,Green,inc_internalion_concepts_odelya_dress_booties_black,Orange,Colombia,true,1,$884.47
Nichols,Ramel,53,Male,Blue,nike_air_max_plus_g_white,Puce,Russia,true,7,$554.02
Sarina,Vanichev,35,Female,Teal,steve_madden_larina_lace_up_high_heel_ballet_pumps_pink,Maroon,Russia,true,10,$448.52
Esme,Muffitt,53,Female,Yellow,soda_bells_pumps_black,Orange,Comoros,true,8,$103.01
Gus,Origin,45,Female,Yellow,soda_bells_pumps_black,Fuscia,South Korea,false,2,$134.62
Ilysa,Kettoe,55,Female,Orange,cliffs_by_white_mountain_hearten_lace_up_boots_white,Blue,Albania,true,3,$657.15
Gregg,Blaxter,45,Male,Maroon,makalu_mock_out_moccasins_black,Red,China,true,4,$764.69
Elsinore,Banane,39,Female,Fuscia,Makalu_kinsley_boots_chestnut,Goldenrod,Brazil,true,9,$19.93
Charil,Birden,49,Female,Puce,soda_bells_pumps_black,Pink,China,true,8,$522.09
