first_name,last_name,age,gender,color,item_name,favorite_color,location,ispurchased,time_spent_looking,price
Betti,Trevorrow,18,Female,Fuscia,nike_acg_ultrafly_trail_orange,Fuscia,Sweden,false,5,$979.07
Padraig,Matzke,22,Male,Green,nike_alphafly_3_navy,Pink,United States,true,10,$837.37
Willa,Bleesing,25,Female,Green,nike_mercurial_superfly_10_elite_blue,Crimson,Sweden,true,8,$636.32
Linnie,Saulter,29,Female,Fuscia,nike_vomero_plus_pink,Goldenrod,Honduras,true,2,$497.38
Dannie,Paik,22,Male,Pink,nike_maxfly_2_yellow,Maroon,Burkina Faso,true,6,$803.66
Rora,Dunston,25,Female,Indigo,nike_zoom_rival_xc_6_aqua,Pink,Cuba,true,10,$597.18
Gladys,Brunsdon,25,Female,Red,nike_acg_ultrafly_trail_orange,Red,France,false,5,$754.16
Eydie,Dutnell,26,Female,Indigo,nike_phantom_6_low_elite_red,Turquoise,China,false,8,$946.73
Pietro,Speeding,22,Male,Puce,nike_zoom_rival_xc_6_aqua,Red,United States,true,3,$195.04
Jenn,Bristoe,28,Female,Goldenrod,nike_alphafly_3_orange,Puce,Brazil,false,6,$426.08
Edward,Mound,19,Male,Orange,nike_acg_ultrafly_trail_orange,Maroon,Philippines,true,1,$211.19
Burty,Sushams,26,Genderqueer,Puce,air_jordan_mvp_92_green,Mauv,China,false,8,$553.62
Jackquelin,Nollet,29,Female,Turquoise,nike_maxfly_2_purple,Aquamarine,Peru,true,9,$311.24
Lorry,Briddle,22,Male,Goldenrod,nike_zoom_rotational_6_yellow,Orange,Afghanistan,false,7,$690.55
Gavin,Cowern,30,Male,Orange,nike_zoom_rival_xc_6_pink,Orange,France,false,8,$123.31
Millie,Pelz,22,Female,Turquoise,nike_alphafly_3_navy,Goldenrod,Moldova,false,6,$466.24
Bettine,Selbach,27,Female,Yellow,nike_mercurial_superfly_10_elite_blue,Crimson,South Africa,false,2,$364.58
Corbett,Mulkerrins,24,Male,Red,air_jordan_mvp_92_green,Orange,Indonesia,false,8,$579.21
Roarke,Hallatt,22,Male,Aquamarine,nike_vomero_plus_pink,Goldenrod,China,true,7,$900.92
Lenci,Fleeman,24,Male,Puce,nike_zoom_rival_xc_6_aqua,Fuscia,Argentina,true,3,$51.90
Zenia,Scotchforth,21,Genderfluid,Indigo,nike_vomero_plus_pink,Blue,China,true,9,$519.44
Rolph,de Voiels,18,Genderqueer,Aquamarine,nike_alphafly_3_orange,Red,Chad,false,8,$746.52
Wendall,Lavers,23,Male,Maroon,nike_vapor_speed_3_green,Green,Philippines,true,8,$887.22
Bobby,Powter,19,Female,Teal,air_jordan_1_retro_high_og_gray,Aquamarine,Russia,true,5,$655.41
Damon,Tatem,18,Non-binary,Green,nike_vomero_plus_pink,Goldenrod,Canada,false,4,$42.34
Erl,Codron,23,Male,Blue,nike_alphafly_3_navy,Orange,Israel,false,1,$232.26
Bette-ann,Wyburn,18,Female,Teal,nike_vomero_plus_black,Turquoise,Honduras,true,8,$13.96
Yorgo,Leydon,24,Male,Teal,air_jordan_4_retro_red,Violet,Greenland,true,1,$122.90
Gaven,Kilty,18,Male,Fuscia,nike_long_jump_elite_white,Purple,Panama,false,3,$736.57
Glenn,Thickens,25,Male,Violet,air_jordan_mvp_92_green,Khaki,Yemen,false,10,$218.10
Katee,Strowther,22,Genderqueer,Orange,nike_maxfly_2_purple,Goldenrod,Peru,false,6,$974.93
Terry,Wilce,26,Female,Violet,nike_maxfly_2_purple,Orange,Indonesia,false,7,$823.21
Norma,Anfossi,22,Female,Orange,nike_vapor_edge_360_black,Mauv,Guinea,false,7,$537.73
Bradney,Lace,24,Male,Khaki,air_jordan_1_retro_high_og_gray,Goldenrod,China,false,1,$158.60
Sondra,Brownsill,22,Female,Orange,nike_mercurial_superfly_10_elite_blue,Khaki,China,true,3,$572.01
Nadine,Tiplady,30,Female,Teal,nike_maxfly_2_yellow,Khaki,Russia,true,7,$720.74
Currie,Fellibrand,18,Male,Green,air_jordan_4_retro_brown,Puce,Pakistan,false,7,$230.57
Paloma,Dowthwaite,18,Female,Puce,nike_vomero_plus_black,Khaki,Argentina,false,10,$885.82
Sim,Belvin,26,Bigender,Aquamarine,nike_vomero_plus_pink,Fuscia,Russia,false,2,$124.10
Ilise,Verden,29,Female,Violet,nike_alphafly_3_orange,Blue,Slovenia,true,6,$640.16
Gerladina,Rumbellow,18,Female,Turquoise,air_jordan_4_retro_brown,Fuscia,Hungary,true,9,$575.40
Naoma,Kenefick,26,Genderqueer,Violet,nike_vomero_plus_black,Orange,Brazil,false,8,$121.56
Bonita,Mabbott,27,Female,Teal,nike_vomero_plus_pink,Indigo,Portugal,false,6,$708.68
Rene,Oxtarby,30,Male,Turquoise,nike_zoom_rival_xc_6_pink,Purple,Philippines,false,7,$839.10
Niall,Barnewell,30,Male,Aquamarine,nike_alphafly_3_orange,Red,Indonesia,true,8,$635.86
Clevey,Meriet,24,Male,Orange,nike_vomero_plus_black,Red,Latvia,true,10,$450.72
Michaelina,Garrish,24,Female,Crimson,nike_vapor_speed_3_green,Green,Russia,true,1,$113.09
Graehme,Skoate,26,Male,Mauv,nike_vapor_edge_360_black,Blue,China,false,7,$815.91
Rich,Kinder,26,Male,Orange,nike_vomero_plus_black,Purple,Libya,false,6,$946.10
Alyosha,Urling,22,Male,Khaki,nike_alpha_menace_4_varsity_blue,Yellow,Thailand,false,1,$63.63
Ruthie,Grant,24,Female,Goldenrod,nike_maxfly_2_purple,Turquoise,Nigeria,false,9,$853.76
Devlen,Pawlick,29,Male,Blue,nike_alpha_menace_4_varsity_blue,Fuscia,Bosnia and Herzegovina,false,2,$479.46
Vachel,Gieraths,23,Male,Teal,air_jordan_1_retro_high_og_gray,Fuscia,Sweden,true,3,$478.04
Nellie,Garnall,23,Female,Green,nike_alphafly_3_orange,Green,Russia,true,7,$83.64
Muhammad,Skough,30,Male,Yellow,nike_vapor_speed_3_green,Pink,Brazil,true,9,$467.23
Harlan,Olcot,18,Male,Mauv,nike_vapor_edge_360_black,Turquoise,China,false,6,$274.07
Franzen,Cumberledge,26,Male,Indigo,nike_vomero_plus_black,Pink,Russia,false,3,$126.22
Judah,Harme,24,Male,Khaki,nike_maxfly_2_yellow,Blue,Poland,false,3,$111.56
Paige,Stiell,18,Male,Yellow,nike_mercurial_superfly_10_elite_blue,Khaki,China,false,8,$625.67
Letitia,Baudet,19,Female,Indigo,nike_vomero_plus_black,Maroon,China,true,2,$834.49
Wilma,Iddison,21,Female,Maroon,nike_alpha_menace_4_varsity_blue,Red,Samoa,false,10,$919.32
Bernardina,Titheridge,28,Female,Goldenrod,nike_zoom_rival_xc_6_aqua,Teal,Thailand,false,7,$328.28
Ruddie,Boggas,25,Male,Khaki,nike_vomero_plus_black,Violet,Cyprus,true,6,$243.77
Megan,Antoniazzi,24,Female,Puce,nike_vapor_shark_3_purple,Orange,Egypt,false,1,$764.46
Mano,Haisell,29,Male,Turquoise,nike_zoom_rival_xc_6_pink,Green,China,true,7,$998.72
Karlene,Peaseman,26,Female,Pink,air_jordan_mvp_92_green,Indigo,China,false,9,$445.52
Selia,Darragh,22,Female,Mauv,nike_zoom_rival_xc_6_pink,Green,Mozambique,false,3,$802.92
Trefor,Stathers,30,Male,Green,nike_vomero_plus_pink,Puce,Brazil,true,1,$146.47
Damien,Brignall,24,Male,Puce,air_jordan_mvp_92_green,Red,China,true,3,$719.52
Joannes,Keld,18,Female,Indigo,nike_acg_ultrafly_trail_orange,Violet,Nigeria,false,2,$903.84
Reider,Haywood,27,Male,Turquoise,nike_maxfly_2_purple,Aquamarine,Argentina,false,7,$838.17
Sigrid,Espine,21,Female,Red,nike_vomero_plus_pink,Yellow,Argentina,true,5,$531.91
Melony,Iowarch,26,Female,Orange,nike_alphafly_3_navy,Puce,Iran,true,3,$264.94
Hillery,Byers,25,Male,Fuscia,nike_maxfly_2_purple,Mauv,Costa Rica,false,6,$760.57
Ignatius,Molineux,18,Male,Red,nike_alphafly_3_navy,Maroon,China,true,1,$808.03
Eal,Savidge,20,Male,Orange,nike_vapor_speed_3_green,Crimson,Russia,false,10,$799.36
Eydie,Fenemore,29,Female,Blue,nike_alphafly_3_navy,Violet,France,true,1,$22.92
Clement,Cleveland,22,Male,Indigo,nike_long_jump_elite_white,Purple,France,true,10,$594.63
Vincent,Wherrett,22,Male,Teal,nike_maxfly_2_purple,Indigo,Democratic Republic of the Congo,false,6,$106.24
Valida,Curtin,25,Female,Fuscia,nike_vapor_speed_3_green,Purple,China,false,2,$313.25
Lexis,Godard,29,Female,Mauv,nike_vomero_plus_black,Orange,Bulgaria,true,1,$821.62
Edythe,Wathell,22,Female,Khaki,nike_vapor_edge_360_black,Fuscia,Russia,false,4,$394.08
Westley,Faivre,27,Male,Violet,nike_vapor_speed_3_green,Crimson,Mexico,false,2,$289.72
Burton,Mabley,24,Male,Yellow,nike_maxfly_2_purple,Green,China,false,4,$960.88
Chaim,Pettett,25,Male,Violet,nike_alphafly_3_orange,Blue,Bosnia and Herzegovina,false,9,$451.97
Ulysses,Harrington,20,Male,Indigo,nike_vomero_plus_pink,Fuscia,Philippines,true,1,$979.61
Lanny,Bosson,29,Male,Pink,nike_alphafly_3_navy,Yellow,Brazil,false,8,$986.02
Jean,Sweet,20,Female,Indigo,nike_maxfly_2_yellow,Crimson,China,true,9,$82.26
Lacie,Bordiss,20,Female,Indigo,nike_vomero_plus_black,Yellow,Philippines,false,1,$47.26
Mercy,Yurocjkin,21,Female,Puce,nike_acg_ultrafly_trail_orange,Yellow,Poland,true,4,$230.85
Sula,Dunkerton,27,Female,Maroon,nike_vapor_speed_3_green,Crimson,Indonesia,false,1,$250.33
Araldo,Hamp,18,Male,Yellow,air_jordan_4_retro_brown,Purple,Italy,false,6,$315.77
Llywellyn,Frank,20,Male,Orange,nike_vomero_plus_pink,Teal,Mongolia,false,10,$710.12
Carri,Road,22,Polygender,Turquoise,nike_zoom_rival_xc_6_pink,Maroon,Peru,true,1,$183.00
Lynsey,Mordy,19,Female,Maroon,nike_alpha_menace_4_varsity_blue,Maroon,United States,true,9,$340.80
Barnabas,Gresley,28,Male,Red,nike_acg_ultrafly_trail_orange,Purple,Bulgaria,false,5,$202.40
Frants,Bryns,24,Male,Violet,nike_zoom_rotational_6_yellow,Turquoise,Indonesia,false,5,$173.15
Aile,Pauluzzi,22,Female,Purple,air_jordan_mvp_92_green,Mauv,Guatemala,true,3,$529.28
Saleem,Millea,26,Male,Khaki,nike_zoom_rival_xc_6_pink,Maroon,Colombia,false,1,$971.83
Goran,Bartolomivis,19,Male,Violet,nike_acg_ultrafly_trail_orange,Green,Tanzania,false,8,$426.60
Kennith,Ribbon,20,Male,Pink,nike_zoom_rotational_6_yellow,Mauv,Ukraine,false,5,$955.43
Lilla,Kleisle,28,Female,Red,air_jordan_4_retro_red,Indigo,Poland,false,5,$368.62
Darci,Vallow,18,Female,Crimson,air_jordan_1_retro_high_og_gray,Puce,China,false,1,$29.87
Vinni,Salvadori,21,Female,Indigo,nike_phantom_6_low_elite_red,Khaki,Mongolia,true,9,$427.85
Tamarra,Decayette,29,Female,Puce,air_jordan_1_retro_high_og_gray,Teal,China,true,1,$16.98
Ky,Waind,19,Bigender,Pink,nike_alphafly_3_orange,Puce,Sweden,true,5,$785.94
Pembroke,Coom,26,Male,Maroon,nike_zoom_rotational_6_yellow,Crimson,Colombia,false,7,$271.09
Gleda,House,23,Agender,Indigo,nike_zoom_rival_xc_6_pink,Blue,Iran,false,8,$996.62
Filbert,Blunderfield,23,Polygender,Maroon,nike_vomero_plus_pink,Teal,Poland,true,7,$138.50
Ailis,Seater,22,Female,Maroon,nike_maxfly_2_purple,Purple,Indonesia,false,6,$971.15
Valera,Hevner,20,Female,Mauv,nike_zoom_rival_xc_6_pink,Maroon,Sweden,false,5,$682.52
Eleanor,Airds,30,Female,Yellow,air_jordan_1_retro_high_og_gray,Yellow,Portugal,false,5,$312.55
Brodie,Darville,27,Male,Puce,nike_vapor_shark_3_purple,Violet,Indonesia,true,9,$292.76
Loren,Bettesworth,24,Male,Crimson,nike_maxfly_2_purple,Orange,Denmark,false,6,$429.86
Charline,Ayling,18,Female,Blue,nike_vomero_plus_pink,Fuscia,China,false,3,$309.40
Lynnette,Laverty,25,Female,Fuscia,nike_zoom_rotational_6_yellow,Pink,Venezuela,false,6,$192.57
Kalli,Element,29,Female,Teal,air_jordan_4_retro_brown,Crimson,China,false,5,$952.60
Moss,Gwyneth,19,Male,Puce,nike_vomero_plus_black,Mauv,Russia,false,2,$928.14
Danie,Handrock,30,Male,Puce,nike_vomero_plus_pink,Mauv,Belize,true,4,$393.73
Noby,Domoni,29,Male,Orange,air_jordan_4_retro_red,Orange,China,true,5,$993.55
Catharine,Hatry,18,Female,Yellow,nike_maxfly_2_purple,Crimson,Pakistan,false,4,$537.68
Patricio,Kardos,23,Male,Yellow,nike_vomero_plus_black,Teal,China,false,10,$686.29
Orv,Lemmertz,30,Male,Orange,nike_vapor_shark_3_purple,Aquamarine,Argentina,true,1,$680.77
Marylynne,Mindenhall,18,Female,Violet,nike_maxfly_2_yellow,Goldenrod,Czech Republic,true,10,$504.79
Pamella,Locks,19,Female,Red,nike_vomero_plus_black,Goldenrod,Peru,false,3,$275.67
Ceciley,Frentz,20,Female,Pink,nike_zoom_rival_xc_6_aqua,Fuscia,Japan,false,8,$413.15
Padraig,Laughlan,30,Male,Goldenrod,nike_phantom_6_low_elite_red,Yellow,Sweden,true,8,$86.90
Othello,Bothwell,20,Bigender,Red,nike_alphafly_3_orange,Goldenrod,Angola,true,4,$738.21
Julian,Maskall,22,Male,Green,nike_alphafly_3_orange,Crimson,Sri Lanka,true,2,$593.32
Durward,Pepperd,21,Male,Orange,nike_vomero_plus_black,Puce,Zimbabwe,false,5,$614.88
Selma,Giacometti,20,Female,Indigo,nike_mercurial_superfly_10_elite_blue,Blue,Indonesia,false,7,$668.44
Walliw,Toma,20,Female,Red,nike_zoom_rival_xc_6_aqua,Crimson,Kazakhstan,true,1,$320.02
Jerome,Perrycost,29,Male,Teal,nike_zoom_rival_xc_6_pink,Indigo,Greece,false,6,$178.73
Eugenie,Berzins,29,Female,Indigo,nike_vapor_edge_360_black,Yellow,China,true,7,$412.74
King,Futcher,24,Male,Pink,air_jordan_mvp_92_green,Blue,France,true,6,$550.09
Sebastian,Danilov,20,Male,Puce,nike_acg_ultrafly_trail_orange,Yellow,Peru,false,6,$876.35
Borden,Lincke,29,Bigender,Purple,air_jordan_4_retro_brown,Crimson,Portugal,false,1,$246.94
Bertrand,Foucard,25,Male,Green,nike_alphafly_3_navy,Goldenrod,Ukraine,false,8,$641.92
Robinetta,Klimke,19,Female,Fuscia,nike_long_jump_elite_white,Khaki,American Samoa,false,1,$192.32
Thorstein,Hussey,18,Male,Yellow,nike_alphafly_3_navy,Pink,Indonesia,false,10,$825.21
Tedman,Merring,23,Male,Mauv,nike_acg_ultrafly_trail_orange,Goldenrod,Kosovo,true,3,$162.38
Frieda,Cunningham,28,Female,Blue,nike_zoom_rotational_6_yellow,Blue,Poland,true,7,$167.56
Aldin,McVittie,21,Male,Indigo,nike_vapor_shark_3_purple,Indigo,Estonia,false,5,$909.02
Annemarie,Attersoll,30,Female,Purple,nike_vapor_shark_3_purple,Yellow,Indonesia,true,1,$810.00
Huntington,Tubbles,30,Male,Khaki,air_jordan_4_retro_brown,Yellow,Canada,true,5,$938.70
Cleopatra,Dexter,30,Female,Yellow,nike_zoom_rival_xc_6_pink,Khaki,Croatia,false,4,$878.60
Hanson,Pacht,24,Male,Red,nike_zoom_rotational_6_yellow,Blue,France,true,10,$181.16
Damien,Snasdell,21,Male,Purple,nike_acg_ultrafly_trail_orange,Green,Greece,false,3,$784.65
Biron,Aubin,21,Male,Khaki,nike_vapor_shark_3_purple,Teal,Panama,false,7,$215.00
Jenny,Tunny,24,Female,Pink,nike_phantom_6_low_elite_red,Goldenrod,China,true,2,$943.81
Magdalen,Hemshall,21,Female,Blue,nike_maxfly_2_yellow,Fuscia,China,true,6,$805.86
Annabelle,Duley,26,Female,Fuscia,nike_vapor_shark_3_purple,Purple,Indonesia,false,10,$938.74
Maudie,Whittles,24,Polygender,Goldenrod,air_jordan_4_retro_red,Mauv,China,true,5,$103.50
Alverta,Gubbin,30,Female,Puce,nike_maxfly_2_yellow,Fuscia,Panama,false,8,$282.17
Sherlock,Bambury,22,Male,Crimson,nike_alpha_menace_4_varsity_blue,Blue,Mexico,true,3,$628.86
Rafferty,Thomton,24,Male,Turquoise,nike_phantom_6_low_elite_red,Pink,Honduras,true,2,$756.44
Arlina,Ivison,26,Female,Khaki,air_jordan_4_retro_red,Teal,China,true,3,$75.77
Rainer,Belding,25,Genderfluid,Purple,nike_vapor_edge_360_black,Violet,Democratic Republic of the Congo,false,4,$397.28
Derby,Joder,20,Male,Red,nike_phantom_6_low_elite_red,Mauv,Japan,true,2,$343.20
Wainwright,Silby,26,Male,Maroon,nike_vapor_speed_3_green,Indigo,Czech Republic,true,4,$210.17
Bear,Rouby,21,Male,Purple,nike_acg_ultrafly_trail_orange,Red,China,false,9,$736.65
Michal,Grimsdike,22,Non-binary,Blue,nike_vapor_edge_360_black,Teal,Indonesia,true,9,$931.69
Jeniffer,Gifford,20,Female,Puce,nike_long_jump_elite_white,Crimson,Costa Rica,true,8,$837.99
Ker,Philpott,23,Male,Yellow,nike_alpha_menace_4_varsity_blue,Crimson,Russia,true,5,$321.20
Herold,Vasey,27,Male,Goldenrod,nike_zoom_rotational_6_yellow,Fuscia,Brazil,true,1,$980.49
Gussi,Sugars,26,Female,Aquamarine,nike_acg_ultrafly_trail_orange,Khaki,Portugal,false,1,$594.18
Zena,Nesey,24,Female,Yellow,air_jordan_4_retro_brown,Blue,Philippines,false,2,$823.47
Steffi,Lessmare,22,Female,Mauv,air_jordan_mvp_92_green,Khaki,Indonesia,false,8,$584.72
Leroy,Vasilkov,22,Male,Aquamarine,nike_acg_ultrafly_trail_orange,Turquoise,China,true,7,$888.31
Vassily,Hearty,19,Male,Mauv,nike_vapor_edge_360_black,Pink,Croatia,false,9,$988.62
Ingrim,Aylett,30,Male,Pink,nike_maxfly_2_purple,Pink,Reunion,false,8,$862.70
Elden,Okenden,21,Male,Puce,nike_alphafly_3_navy,Maroon,Dominican Republic,false,10,$546.47
Winnifred,Weatherley,28,Female,Maroon,air_jordan_mvp_92_green,Red,Latvia,false,1,$655.29
Malynda,Bolin,28,Female,Turquoise,air_jordan_mvp_92_green,Red,Lithuania,false,4,$115.15
Nap,Jorg,23,Male,Khaki,nike_mercurial_superfly_10_elite_blue,Goldenrod,Germany,false,9,$356.09
Lynnea,McCluney,18,Female,Goldenrod,nike_vapor_speed_3_green,Crimson,China,true,1,$401.88
Doug,Farnorth,29,Male,Violet,nike_zoom_rival_xc_6_aqua,Red,Portugal,true,6,$175.89
Ashleigh,Bosward,24,Female,Teal,air_jordan_4_retro_brown,Fuscia,Indonesia,true,9,$184.65
Marijn,Giacopini,29,Male,Mauv,nike_vapor_shark_3_purple,Khaki,Philippines,true,3,$409.06
Mira,Brookfield,30,Female,Crimson,nike_long_jump_elite_white,Orange,Philippines,false,3,$895.17
Dale,Buttery,30,Female,Red,nike_zoom_rival_xc_6_pink,Pink,France,true,2,$518.06
Jo ann,Freeberne,19,Female,Crimson,nike_zoom_rotational_6_yellow,Khaki,Indonesia,true,7,$359.82
Ursuline,Minghi,19,Female,Maroon,air_jordan_4_retro_brown,Green,Indonesia,false,1,$884.12
Karel,Krysztofowicz,30,Female,Puce,air_jordan_4_retro_red,Pink,Indonesia,true,3,$210.82
Juliann,Kayne,25,Female,Orange,air_jordan_mvp_92_green,Goldenrod,Russia,true,10,$458.17
Leena,Hazle,24,Female,Yellow,nike_alpha_menace_4_varsity_blue,Violet,Bolivia,true,10,$922.92
Patrick,Dominique,18,Male,Khaki,nike_acg_ultrafly_trail_orange,Goldenrod,Vietnam,false,6,$763.98
Heinrik,Oxbie,20,Male,Pink,air_jordan_1_retro_high_og_gray,Blue,Russia,false,6,$478.46
Nicky,Dory,19,Female,Goldenrod,air_jordan_mvp_92_green,Crimson,United States,true,4,$513.43
Damiano,McAvinchey,28,Male,Goldenrod,nike_mercurial_superfly_10_elite_blue,Purple,Kenya,false,1,$860.21
Milo,Gallie,27,Male,Aquamarine,nike_zoom_rotational_6_yellow,Teal,China,false,1,$839.48
Fergus,Sausman,19,Male,Khaki,air_jordan_mvp_92_green,Purple,Slovenia,true,3,$820.66
Nataniel,McGrail,23,Male,Fuscia,nike_vomero_plus_black,Fuscia,Indonesia,true,9,$445.38
Ana,Lain,27,Female,Khaki,nike_vomero_plus_black,Mauv,Georgia,true,5,$526.06
Aridatha,Bussons,19,Female,Mauv,nike_vapor_speed_3_green,Aquamarine,Serbia,false,8,$702.57
Gardener,Nemchinov,26,Male,Red,nike_zoom_rival_xc_6_pink,Mauv,Thailand,false,7,$309.57
Bendix,Whordley,20,Male,Fuscia,nike_vapor_shark_3_purple,Aquamarine,Ethiopia,false,9,$28.57
Francois,Douthwaite,28,Male,Red,air_jordan_4_retro_red,Red,Argentina,false,3,$170.21
Annemarie,Wrigley,28,Female,Pink,nike_alphafly_3_navy,Indigo,China,true,1,$319.97
Pamelina,Tomblin,22,Female,Indigo,nike_zoom_rotational_6_yellow,Indigo,Slovenia,false,4,$491.81
Ogdan,Francklyn,19,Male,Crimson,nike_zoom_rival_xc_6_pink,Aquamarine,China,false,10,$880.06
Roseline,Gorling,28,Female,Aquamarine,nike_maxfly_2_yellow,Crimson,China,false,10,$246.56
Alanna,Kieff,23,Non-binary,Blue,nike_alphafly_3_orange,Violet,Vietnam,false,7,$449.79
Anjanette,Meindl,18,Genderfluid,Pink,air_jordan_mvp_92_green,Green,Saint Kitts and Nevis,false,1,$210.89
Webster,Venn,19,Male,Khaki,nike_vapor_speed_3_green,Violet,Indonesia,true,1,$550.17
Silvain,Stoves,26,Male,Blue,nike_alphafly_3_navy,Yellow,China,true,10,$636.79
Orelia,Last,26,Female,Blue,nike_maxfly_2_yellow,Green,Latvia,true,5,$826.30
Laurice,Cominetti,26,Female,Turquoise,nike_mercurial_superfly_10_elite_blue,Purple,Philippines,false,8,$433.53
Nappy,Pescott,28,Male,Aquamarine,nike_vomero_plus_pink,Pink,China,true,9,$696.68
Laurella,Subhan,23,Female,Yellow,nike_vapor_speed_3_green,Fuscia,Togo,true,4,$149.79
Chance,Merrydew,27,Male,Aquamarine,nike_zoom_rotational_6_yellow,Fuscia,Venezuela,true,7,$744.75
Monica,Antonov,30,Female,Pink,nike_zoom_rival_xc_6_pink,Teal,Oman,true,10,$566.33
Bud,Beagen,25,Male,Fuscia,nike_alphafly_3_orange,Crimson,Indonesia,true,4,$437.14
Lonna,Thomsen,28,Female,Red,nike_vapor_shark_3_purple,Purple,Indonesia,true,4,$967.09
Carroll,Thying,26,Female,Maroon,nike_vapor_speed_3_green,Indigo,Martinique,false,3,$195.63
Meir,Whebell,20,Male,Khaki,nike_vapor_shark_3_purple,Turquoise,Indonesia,true,10,$42.74
Callean,Kybird,23,Male,Goldenrod,nike_maxfly_2_purple,Red,Turkmenistan,true,4,$68.72
Elvina,Crolla,22,Non-binary,Mauv,nike_zoom_rival_xc_6_aqua,Blue,Sweden,false,3,$901.27
Harwilll,Godsil,28,Male,Green,nike_zoom_rotational_6_yellow,Red,China,true,5,$282.19
Lurette,Cullotey,20,Female,Maroon,nike_phantom_6_low_elite_red,Green,Peru,false,4,$225.93
Clementia,Boutcher,26,Genderfluid,Violet,nike_long_jump_elite_white,Yellow,Indonesia,false,3,$972.28
Renaldo,Busch,28,Male,Khaki,nike_alphafly_3_navy,Crimson,Poland,true,5,$861.15
Madelaine,Peskin,27,Genderqueer,Red,nike_zoom_rival_xc_6_aqua,Goldenrod,Brazil,false,1,$292.83
Edith,Capon,22,Female,Orange,air_jordan_4_retro_brown,Green,China,false,1,$997.08
Corney,Ruppertz,25,Male,Green,nike_zoom_rival_xc_6_aqua,Green,China,false,4,$382.10
Pascale,McLeoid,19,Male,Pink,nike_zoom_rival_xc_6_pink,Khaki,Slovenia,true,8,$378.57
Cchaddie,Poppleton,28,Male,Purple,air_jordan_1_retro_high_og_gray,Turquoise,Canada,true,1,$507.08
Nikolas,Dumbar,25,Male,Turquoise,nike_acg_ultrafly_trail_orange,Goldenrod,Nigeria,true,3,$272.05
Ado,Burberry,30,Male,Yellow,nike_phantom_6_low_elite_red,Indigo,China,true,9,$366.40
Maurice,Shucksmith,25,Male,Fuscia,air_jordan_4_retro_brown,Crimson,Venezuela,true,10,$238.89
La verne,Predohl,18,Agender,Blue,nike_vapor_speed_3_green,Aquamarine,France,true,10,$179.25
Gerick,Mewrcik,28,Male,Turquoise,nike_zoom_rival_xc_6_aqua,Pink,New Zealand,false,7,$648.96
Donn,Scorey,21,Male,Teal,nike_alpha_menace_4_varsity_blue,Blue,Sweden,true,10,$92.96
Leonid,Sommerfeld,26,Male,Teal,nike_alphafly_3_orange,Maroon,China,true,2,$290.87
Kaspar,Cordall,27,Male,Goldenrod,air_jordan_1_retro_high_og_gray,Purple,Cyprus,true,3,$394.75
Gussie,Ridhole,27,Female,Violet,nike_vomero_plus_black,Fuscia,China,false,6,$630.73
Egor,Stares,18,Male,Green,nike_vapor_speed_3_green,Puce,Ukraine,true,1,$975.27
Hobard,Korfmann,19,Male,Khaki,air_jordan_mvp_92_green,Blue,Brazil,false,9,$155.44
Toby,Long,28,Female,Goldenrod,air_jordan_mvp_92_green,Violet,Russia,true,5,$339.91
Johnath,MacMenamy,22,Female,Fuscia,nike_vapor_shark_3_purple,Fuscia,Argentina,false,1,$394.28
Tristam,Kubiak,20,Male,Pink,nike_vapor_shark_3_purple,Khaki,Togo,false,1,$136.54
Ase,Kingsnode,25,Male,Teal,air_jordan_1_retro_high_og_gray,Pink,United States,false,2,$220.35
Alastair,Baurerich,20,Male,Orange,nike_vomero_plus_black,Orange,Australia,true,3,$152.47
Celestia,Richarz,18,Female,Turquoise,nike_maxfly_2_yellow,Orange,Ireland,true,1,$402.41
Romeo,Bellerby,20,Male,Khaki,nike_maxfly_2_purple,Green,Indonesia,true,7,$46.98
Garfield,Tilling,19,Male,Green,nike_mercurial_superfly_10_elite_blue,Crimson,Russia,true,2,$165.39
Keary,Penticost,30,Bigender,Teal,nike_maxfly_2_yellow,Violet,Russia,false,10,$164.76
Georgine,Rein,21,Female,Yellow,nike_vapor_edge_360_black,Fuscia,Indonesia,false,6,$830.27
Aldridge,Ballentime,23,Male,Puce,nike_zoom_rival_xc_6_pink,Fuscia,Poland,true,6,$868.28
Douglass,Lodovichi,19,Bigender,Pink,nike_long_jump_elite_white,Crimson,Argentina,false,10,$467.53
Guntar,Ebbett,30,Male,Teal,air_jordan_mvp_92_green,Yellow,Czech Republic,true,10,$439.75
Wyn,Besnardeau,29,Male,Maroon,nike_zoom_rival_xc_6_pink,Mauv,Russia,false,4,$40.53
Clemmy,Vedenyapin,19,Male,Goldenrod,nike_zoom_rival_xc_6_pink,Indigo,China,true,3,$693.96
Georgi,Wrigley,20,Male,Teal,nike_acg_ultrafly_trail_orange,Yellow,Indonesia,true,4,$732.93
Elsie,Meechan,28,Female,Green,nike_acg_ultrafly_trail_orange,Puce,Japan,true,9,$299.91
Ryan,Hobell,22,Agender,Khaki,nike_zoom_rival_xc_6_pink,Pink,Portugal,false,2,$873.29
Dacia,Richford,25,Female,Yellow,nike_acg_ultrafly_trail_orange,Mauv,Portugal,true,1,$305.00
Dominik,Mullett,19,Male,Indigo,nike_vomero_plus_black,Indigo,Sweden,true,10,$123.15
Mady,Dufoure,25,Female,Mauv,nike_alphafly_3_orange,Mauv,Thailand,true,9,$313.19
